"시점","지수별",데이터
"2015.11","후행종합지수(2015=100)",101.2
"2015.11","후행종합지수 전월비(%)",0.2
"2015.11","생산자제품재고지수(전월비)(%)",-0.6
"2015.11","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2015.11","소비재수입액(전월비)(%)",-1.5
"2015.11","취업자수(전월비)(%)",0.1
"2015.11","CP유통수익률(전월차)(%p)",0.0
"2015.12","선행종합지수(2015=100)",101.7
"2015.12","선행종합지수 전월비(%)",0.0
"2015.12","재고순환지표(전월차)(%p)",-1.2
"2015.12","경제심리지수(전월차)(p)",-0.9
"2015.12","기계류내수출하지수(선박제외)(전월비)(%)",-2.3
"2015.12","건설수주액(전월비)(%)",-28.3
"2015.12","수출입물가비율(전월비)(%)",0.4
"2015.12","코스피(전월비)(%)",0.5
"2015.12","장단기금리차(전월차)(%p)",0.02
"2015.12","선행지수 순환변동치",100.0
"2015.12","〔순환변동치 전월차〕(p)",-0.4
"2015.12","선행지수 전년동월비(%)",4.1
"2015.12","〔전년동월비 전월차〕(%p)",-0.5
"2015.12","동행종합지수(2015=100)",102.0
"2015.12","동행종합지수 전월비(%)",0.1
"2015.12","광공업생산지수(전월비)(%)",-1.1
"2015.12","서비스업생산지수(도소매업제외)(전월비)(%)",0.5
"2015.12","건설기성액(전월비)(%)",0.1
"2015.12","소매판매액지수(전월비)(%)",0.9
"2015.12","내수출하지수(전월비)(%)",-0.5
"2015.12","수입액(전월비)(%)",-0.7
"2015.12","비농림어업취업자수(전월비)(%)",0.2
"2015.12","동행지수 순환변동치",100.6
"2015.12","〔순환변동치 전월차〕(p)",-0.1
"2015.12","후행종합지수(2015=100)",101.5
"2015.12","후행종합지수 전월비(%)",0.3
"2015.12","생산자제품재고지수(전월비)(%)",-0.8
"2015.12","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2015.12","소비재수입액(전월비)(%)",0.5
"2015.12","취업자수(전월비)(%)",0.1
"2015.12","CP유통수익률(전월차)(%p)",0.1
"2016.01","선행종합지수(2015=100)",101.7
"2016.01","선행종합지수 전월비(%)",0.0
"2016.01","재고순환지표(전월차)(%p)",-3.0
"2016.01","경제심리지수(전월차)(p)",-1.1
"2016.01","기계류내수출하지수(선박제외)(전월비)(%)",-3.1
"2016.01","건설수주액(전월비)(%)",1.8
"2016.01","수출입물가비율(전월비)(%)",1.3
"2016.01","코스피(전월비)(%)",-2.1
"2016.01","장단기금리차(전월차)(%p)",-0.01
"2016.01","선행지수 순환변동치",99.7
"2016.01","〔순환변동치 전월차〕(p)",-0.3
"2016.01","선행지수 전년동월비(%)",3.8
"2016.01","〔전년동월비 전월차〕(%p)",-0.3
"2016.01","동행종합지수(2015=100)",101.9
"2016.01","동행종합지수 전월비(%)",-0.1
"2016.01","광공업생산지수(전월비)(%)",-0.7
"2016.01","서비스업생산지수(도소매업제외)(전월비)(%)",-0.1
"2016.01","건설기성액(전월비)(%)",0.7
"2016.01","소매판매액지수(전월비)(%)",0.0
"2016.01","내수출하지수(전월비)(%)",-0.5
"2016.01","수입액(전월비)(%)",-0.8
"2016.01","비농림어업취업자수(전월비)(%)",0.1
"2016.01","동행지수 순환변동치",100.2
"2016.01","〔순환변동치 전월차〕(p)",-0.4
"2016.01","후행종합지수(2015=100)",101.9
"2016.01","후행종합지수 전월비(%)",0.4
"2016.01","생산자제품재고지수(전월비)(%)",0.6
"2016.01","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2016.01","소비재수입액(전월비)(%)",0.9
"2016.01","취업자수(전월비)(%)",0.1
"2016.01","CP유통수익률(전월차)(%p)",0.0
"2016.02","선행종합지수(2015=100)",101.8
"2016.02","선행종합지수 전월비(%)",0.1
"2016.02","재고순환지표(전월차)(%p)",-1.7
"2016.02","경제심리지수(전월차)(p)",-1.4
"2016.02","기계류내수출하지수(선박제외)(전월비)(%)",-2.8
"2016.02","건설수주액(전월비)(%)",3.8
"2016.02","수출입물가비율(전월비)(%)",0.8
"2016.02","코스피(전월비)(%)",-1.8
"2016.02","장단기금리차(전월차)(%p)",-0.12
"2016.02","선행지수 순환변동치",99.4
"2016.02","〔순환변동치 전월차〕(p)",-0.3
"2016.02","선행지수 전년동월비(%)",3.4
"2016.02","〔전년동월비 전월차〕(%p)",-0.4
"2016.02","동행종합지수(2015=100)",102.0
"2016.02","동행종합지수 전월비(%)",0.1
"2016.02","광공업생산지수(전월비)(%)",0.1
"2016.02","서비스업생산지수(도소매업제외)(전월비)(%)",0.3
"2016.02","건설기성액(전월비)(%)",1.7
"2016.02","소매판매액지수(전월비)(%)",-0.1
"2016.02","내수출하지수(전월비)(%)",0.2
"2016.02","수입액(전월비)(%)",-2.0
"2016.02","비농림어업취업자수(전월비)(%)",0.0
"2016.02","동행지수 순환변동치",100.1
"2016.02","〔순환변동치 전월차〕(p)",-0.1
"2016.02","후행종합지수(2015=100)",102.3
"2016.02","후행종합지수 전월비(%)",0.4
"2016.02","생산자제품재고지수(전월비)(%)",1.4
"2016.02","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2016.02","소비재수입액(전월비)(%)",0.8
"2016.02","취업자수(전월비)(%)",0.1
"2016.02","CP유통수익률(전월차)(%p)",0.0
"2016.03","선행종합지수(2015=100)",102.1
"2016.03","선행종합지수 전월비(%)",0.3
"2016.03","재고순환지표(전월차)(%p)",0.3
"2016.03","경제심리지수(전월차)(p)",0.1
"2016.03","기계류내수출하지수(선박제외)(전월비)(%)",0.9
"2016.03","건설수주액(전월비)(%)",12.6
"2016.03","수출입물가비율(전월비)(%)",-0.1
"2016.03","코스피(전월비)(%)",0.1
"2016.03","장단기금리차(전월차)(%p)",-0.10
"2016.03","선행지수 순환변동치",99.3
"2016.03","〔순환변동치 전월차〕(p)",-0.1
"2016.03","선행지수 전년동월비(%)",3.4
"2016.03","〔전년동월비 전월차〕(%p)",0.0
"2016.03","동행종합지수(2015=100)",102.1
"2016.03","동행종합지수 전월비(%)",0.1
"2016.03","광공업생산지수(전월비)(%)",0.4
"2016.03","서비스업생산지수(도소매업제외)(전월비)(%)",-0.1
"2016.03","건설기성액(전월비)(%)",0.5
"2016.03","소매판매액지수(전월비)(%)",0.1
"2016.03","내수출하지수(전월비)(%)",0.9
"2016.03","수입액(전월비)(%)",-0.9
"2016.03","비농림어업취업자수(전월비)(%)",-0.2
"2016.03","동행지수 순환변동치",100.0
"2016.03","〔순환변동치 전월차〕(p)",-0.1
"2016.03","후행종합지수(2015=100)",102.5
"2016.03","후행종합지수 전월비(%)",0.2
"2016.03","생산자제품재고지수(전월비)(%)",1.6
"2016.03","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2016.03","소비재수입액(전월비)(%)",-1.6
"2016.03","취업자수(전월비)(%)",-0.2
"2016.03","CP유통수익률(전월차)(%p)",-0.1
"2016.04","선행종합지수(2015=100)",102.5
"2016.04","선행종합지수 전월비(%)",0.4
"2016.04","재고순환지표(전월차)(%p)",1.6
"2016.04","경제심리지수(전월차)(p)",1.0
"2016.04","기계류내수출하지수(선박제외)(전월비)(%)",0.7
"2016.04","건설수주액(전월비)(%)",3.5
"2016.04","수출입물가비율(전월비)(%)",-1.1
"2016.04","코스피(전월비)(%)",1.8
"2016.04","장단기금리차(전월차)(%p)",-0.07
"2016.04","선행지수 순환변동치",99.3
"2016.04","〔순환변동치 전월차〕(p)",0.0
"2016.04","선행지수 전년동월비(%)",3.3
"2016.04","〔전년동월비 전월차〕(%p)",-0.1
"2016.04","동행종합지수(2015=100)",102.4
"2016.04","동행종합지수 전월비(%)",0.3
"2016.04","광공업생산지수(전월비)(%)",0.3
"2016.04","서비스업생산지수(도소매업제외)(전월비)(%)",0.5
"2016.04","건설기성액(전월비)(%)",1.0
"2016.04","소매판매액지수(전월비)(%)",0.0
"2016.04","내수출하지수(전월비)(%)",0.5
"2016.04","수입액(전월비)(%)",-0.5
"2016.04","비농림어업취업자수(전월비)(%)",-0.1
"2016.04","동행지수 순환변동치",100.0
"2016.04","〔순환변동치 전월차〕(p)",0.0
"2016.04","후행종합지수(2015=100)",102.7
"2016.04","후행종합지수 전월비(%)",0.2
"2016.04","생산자제품재고지수(전월비)(%)",0.0
"2016.04","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2016.04","소비재수입액(전월비)(%)",-0.1
"2016.04","취업자수(전월비)(%)",-0.1
"2016.04","CP유통수익률(전월차)(%p)",0.0
"2016.05","선행종합지수(2015=100)",102.9
"2016.05","선행종합지수 전월비(%)",0.4
"2016.05","재고순환지표(전월차)(%p)",2.9
"2016.05","경제심리지수(전월차)(p)",0.9
"2016.05","기계류내수출하지수(선박제외)(전월비)(%)",2.5
"2016.05","건설수주액(전월비)(%)",-10.8
"2016.05","수출입물가비율(전월비)(%)",-1.2
"2016.05","코스피(전월비)(%)",1.1
"2016.05","장단기금리차(전월차)(%p)",-0.01
"2016.05","선행지수 순환변동치",99.3
"2016.05","〔순환변동치 전월차〕(p)",0.0
"2016.05","선행지수 전년동월비(%)",3.3
"2016.05","〔전년동월비 전월차〕(%p)",0.0
"2016.05","동행종합지수(2015=100)",103.0
"2016.05","동행종합지수 전월비(%)",0.6
"2016.05","광공업생산지수(전월비)(%)",0.8
"2016.05","서비스업생산지수(도소매업제외)(전월비)(%)",0.1
"2016.05","건설기성액(전월비)(%)",1.5
"2016.05","소매판매액지수(전월비)(%)",1.0
"2016.05","내수출하지수(전월비)(%)",0.7
"2016.05","수입액(전월비)(%)",0.6
"2016.05","비농림어업취업자수(전월비)(%)",0.1
"2016.05","동행지수 순환변동치",100.3
"2016.05","〔순환변동치 전월차〕(p)",0.3
"2016.05","후행종합지수(2015=100)",102.9
"2016.05","후행종합지수 전월비(%)",0.2
"2016.05","생산자제품재고지수(전월비)(%)",-0.6
"2016.05","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2016.05","소비재수입액(전월비)(%)",1.1
"2016.05","취업자수(전월비)(%)",0.0
"2016.05","CP유통수익률(전월차)(%p)",0.0
"2016.06","선행종합지수(2015=100)",103.2
"2016.06","선행종합지수 전월비(%)",0.3
"2016.06","재고순환지표(전월차)(%p)",2.2
"2016.06","경제심리지수(전월차)(p)",0.2
"2016.06","기계류내수출하지수(선박제외)(전월비)(%)",0.4
"2016.06","건설수주액(전월비)(%)",-4.9
"2016.06","수출입물가비율(전월비)(%)",-0.9
"2016.06","코스피(전월비)(%)",0.0
"2016.06","장단기금리차(전월차)(%p)",0.00
"2016.06","선행지수 순환변동치",99.2
"2016.06","〔순환변동치 전월차〕(p)",-0.1
"2016.06","선행지수 전년동월비(%)",3.2
"2016.06","〔전년동월비 전월차〕(%p)",-0.1
"2016.06","동행종합지수(2015=100)",103.6
"2016.06","동행종합지수 전월비(%)",0.6
"2016.06","광공업생산지수(전월비)(%)",0.9
"2016.06","서비스업생산지수(도소매업제외)(전월비)(%)",0.5
"2016.06","건설기성액(전월비)(%)",1.9
"2016.06","소매판매액지수(전월비)(%)",0.6
"2016.06","내수출하지수(전월비)(%)",-0.4
"2016.06","수입액(전월비)(%)",0.8
"2016.06","비농림어업취업자수(전월비)(%)",0.3
"2016.06","동행지수 순환변동치",100.6
"2016.06","〔순환변동치 전월차〕(p)",0.3
"2016.06","후행종합지수(2015=100)",103.2
"2016.06","후행종합지수 전월비(%)",0.3
"2016.06","생산자제품재고지수(전월비)(%)",-0.9
"2016.06","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2016.06","소비재수입액(전월비)(%)",1.9
"2016.06","취업자수(전월비)(%)",0.2
"2016.06","CP유통수익률(전월차)(%p)",0.0
"2016.07","선행종합지수(2015=100)",103.6
"2016.07","선행종합지수 전월비(%)",0.4
"2016.07","재고순환지표(전월차)(%p)",2.3
"2016.07","경제심리지수(전월차)(p)",-0.3
"2016.07","기계류내수출하지수(선박제외)(전월비)(%)",1.9
"2016.07","건설수주액(전월비)(%)",6.1
"2016.07","수출입물가비율(전월비)(%)",-0.3
"2016.07","코스피(전월비)(%)",0.1
"2016.07","장단기금리차(전월차)(%p)",-0.02
"2016.07","선행지수 순환변동치",99.4
"2016.07","〔순환변동치 전월차〕(p)",0.2
"2016.07","선행지수 전년동월비(%)",3.3
"2016.07","〔전년동월비 전월차〕(%p)",0.1
"2016.07","동행종합지수(2015=100)",104.1
"2016.07","동행종합지수 전월비(%)",0.5
"2016.07","광공업생산지수(전월비)(%)",0.9
"2016.07","서비스업생산지수(도소매업제외)(전월비)(%)",0.4
"2016.07","건설기성액(전월비)(%)",2.4
"2016.07","소매판매액지수(전월비)(%)",-0.2
"2016.07","내수출하지수(전월비)(%)",0.1
"2016.07","수입액(전월비)(%)",0.9
"2016.07","비농림어업취업자수(전월비)(%)",0.3
"2016.07","동행지수 순환변동치",100.9
"2016.07","〔순환변동치 전월차〕(p)",0.3
"2016.07","후행종합지수(2015=100)",103.4
"2016.07","후행종합지수 전월비(%)",0.2
"2016.07","생산자제품재고지수(전월비)(%)",-0.6
"2016.07","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2016.07","소비재수입액(전월비)(%)",-2.2
"2016.07","취업자수(전월비)(%)",0.2
"2016.07","CP유통수익률(전월차)(%p)",-0.1
"2016.08","선행종합지수(2015=100)",104.1
"2016.08","선행종합지수 전월비(%)",0.5
"2016.08","재고순환지표(전월차)(%p)",0.3
"2016.08","경제심리지수(전월차)(p)",0.9
"2016.08","기계류내수출하지수(선박제외)(전월비)(%)",1.0
"2016.08","건설수주액(전월비)(%)",14.8
"2016.08","수출입물가비율(전월비)(%)",0.0
"2016.08","코스피(전월비)(%)",1.2
"2016.08","장단기금리차(전월차)(%p)",-0.01
"2016.08","선행지수 순환변동치",99.5
"2016.08","〔순환변동치 전월차〕(p)",0.1
"2016.08","선행지수 전년동월비(%)",3.5
"2016.08","〔전년동월비 전월차〕(%p)",0.2
"2016.08","동행종합지수(2015=100)",104.5
"2016.08","동행종합지수 전월비(%)",0.4
"2016.08","광공업생산지수(전월비)(%)",-0.7
"2016.08","서비스업생산지수(도소매업제외)(전월비)(%)",0.5
"2016.08","건설기성액(전월비)(%)",2.0
"2016.08","소매판매액지수(전월비)(%)",-0.1
"2016.08","내수출하지수(전월비)(%)",-0.7
"2016.08","수입액(전월비)(%)",1.1
"2016.08","비농림어업취업자수(전월비)(%)",0.3
"2016.08","동행지수 순환변동치",101.0
"2016.08","〔순환변동치 전월차〕(p)",0.1
"2016.08","후행종합지수(2015=100)",103.6
"2016.08","후행종합지수 전월비(%)",0.2
"2016.08","생산자제품재고지수(전월비)(%)",-0.8
"2016.08","소비자물가지수변화율(서비스)(전월차)(%p)",-0.1
"2016.08","소비재수입액(전월비)(%)",-0.3
"2016.08","취업자수(전월비)(%)",0.3
"2016.08","CP유통수익률(전월차)(%p)",-0.1
"2016.09","선행종합지수(2015=100)",104.6
"2016.09","선행종합지수 전월비(%)",0.5
"2016.09","재고순환지표(전월차)(%p)",-0.1
"2016.09","경제심리지수(전월차)(p)",0.9
"2016.09","기계류내수출하지수(선박제외)(전월비)(%)",1.7
"2016.09","건설수주액(전월비)(%)",4.6
"2016.09","수출입물가비율(전월비)(%)",0.4
"2016.09","코스피(전월비)(%)",1.1
"2016.09","장단기금리차(전월차)(%p)",-0.01
"2016.09","선행지수 순환변동치",99.7
"2016.09","〔순환변동치 전월차〕(p)",0.2
"2016.09","선행지수 전년동월비(%)",3.7
"2016.09","〔전년동월비 전월차〕(%p)",0.2
"2016.09","동행종합지수(2015=100)",104.6
"2016.09","동행종합지수 전월비(%)",0.1
"2016.09","광공업생산지수(전월비)(%)",-0.6
"2016.09","서비스업생산지수(도소매업제외)(전월비)(%)",0.2
"2016.09","건설기성액(전월비)(%)",0.9
"2016.09","소매판매액지수(전월비)(%)",-1.3
"2016.09","내수출하지수(전월비)(%)",0.1
"2016.09","수입액(전월비)(%)",0.2
"2016.09","비농림어업취업자수(전월비)(%)",0.1
"2016.09","동행지수 순환변동치",100.8
"2016.09","〔순환변동치 전월차〕(p)",-0.2
"2016.09","후행종합지수(2015=100)",103.8
"2016.09","후행종합지수 전월비(%)",0.2
"2016.09","생산자제품재고지수(전월비)(%)",-0.7
"2016.09","소비자물가지수변화율(서비스)(전월차)(%p)",-0.1
"2016.09","소비재수입액(전월비)(%)",-0.2
"2016.09","취업자수(전월비)(%)",0.1
"2016.09","CP유통수익률(전월차)(%p)",0.0
"2016.10","선행종합지수(2015=100)",105.1
"2016.10","선행종합지수 전월비(%)",0.5
"2016.10","재고순환지표(전월차)(%p)",-1.0
"2016.10","경제심리지수(전월차)(p)",0.1
"2016.10","기계류내수출하지수(선박제외)(전월비)(%)",2.4
"2016.10","건설수주액(전월비)(%)",1.8
"2016.10","수출입물가비율(전월비)(%)",-0.1
"2016.10","코스피(전월비)(%)",0.5
"2016.10","장단기금리차(전월차)(%p)",0.05
"2016.10","선행지수 순환변동치",99.8
"2016.10","〔순환변동치 전월차〕(p)",0.1
"2016.10","선행지수 전년동월비(%)",3.8
"2016.10","〔전년동월비 전월차〕(%p)",0.1
"2016.10","동행종합지수(2015=100)",104.6
"2016.10","동행종합지수 전월비(%)",0.0
"2016.10","광공업생산지수(전월비)(%)",-0.7
"2016.10","서비스업생산지수(도소매업제외)(전월비)(%)",-0.2
"2016.10","건설기성액(전월비)(%)",1.2
"2016.10","소매판매액지수(전월비)(%)",0.7
"2016.10","내수출하지수(전월비)(%)",-0.7
"2016.10","수입액(전월비)(%)",0.2
"2016.10","비농림어업취업자수(전월비)(%)",0.1
"2016.10","동행지수 순환변동치",100.6
"2016.10","〔순환변동치 전월차〕(p)",-0.2
"2016.10","후행종합지수(2015=100)",104.1
"2016.10","후행종합지수 전월비(%)",0.3
"2016.10","생산자제품재고지수(전월비)(%)",-0.7
"2016.10","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2016.10","소비재수입액(전월비)(%)",3.3
"2016.10","취업자수(전월비)(%)",0.1
"2016.10","CP유통수익률(전월차)(%p)",0.0
"2016.11","선행종합지수(2015=100)",105.6
"2016.11","선행종합지수 전월비(%)",0.5
"2016.11","재고순환지표(전월차)(%p)",1.6
"2016.11","경제심리지수(전월차)(p)",-0.7
"2016.11","기계류내수출하지수(선박제외)(전월비)(%)",2.0
"2016.11","건설수주액(전월비)(%)",-7.2
"2016.11","수출입물가비율(전월비)(%)",0.3
"2016.11","코스피(전월비)(%)",-0.9
"2016.11","장단기금리차(전월차)(%p)",0.16
"2016.11","선행지수 순환변동치",99.9
"2016.11","〔순환변동치 전월차〕(p)",0.1
"2016.11","선행지수 전년동월비(%)",4.0
"2016.11","〔전년동월비 전월차〕(%p)",0.2
"2016.11","동행종합지수(2015=100)",105.2
"2016.11","동행종합지수 전월비(%)",0.6
"2016.11","광공업생산지수(전월비)(%)",1.1
"2016.11","서비스업생산지수(도소매업제외)(전월비)(%)",-0.4
"2016.11","건설기성액(전월비)(%)",2.4
"2016.11","소매판매액지수(전월비)(%)",0.1
"2016.11","내수출하지수(전월비)(%)",1.2
"2016.11","수입액(전월비)(%)",1.0
"2016.11","비농림어업취업자수(전월비)(%)",0.0
"2016.11","동행지수 순환변동치",100.9
"2016.11","〔순환변동치 전월차〕(p)",0.3
"2016.11","후행종합지수(2015=100)",104.4
"2016.11","후행종합지수 전월비(%)",0.3
"2016.11","생산자제품재고지수(전월비)(%)",-0.3
"2016.11","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2016.11","소비재수입액(전월비)(%)",0.9
"2016.11","취업자수(전월비)(%)",0.0
"2016.11","CP유통수익률(전월차)(%p)",0.0
"2016.12","선행종합지수(2015=100)",106.1
"2016.12","선행종합지수 전월비(%)",0.5
"2016.12","재고순환지표(전월차)(%p)",2.2
"2016.12","경제심리지수(전월차)(p)",-1.1
"2016.12","기계류내수출하지수(선박제외)(전월비)(%)",2.3
"2016.12","건설수주액(전월비)(%)",-4.0
"2016.12","수출입물가비율(전월비)(%)",-0.3
"2016.12","코스피(전월비)(%)",-0.3
"2016.12","장단기금리차(전월차)(%p)",0.18
"2016.12","선행지수 순환변동치",100.1
"2016.12","〔순환변동치 전월차〕(p)",0.2
"2016.12","선행지수 전년동월비(%)",4.3
"2016.12","〔전년동월비 전월차〕(%p)",0.3
"2016.12","동행종합지수(2015=100)",105.7
"2016.12","동행종합지수 전월비(%)",0.5
"2016.12","광공업생산지수(전월비)(%)",0.7
"2016.12","서비스업생산지수(도소매업제외)(전월비)(%)",-0.1
"2016.12","건설기성액(전월비)(%)",1.1
"2016.12","소매판매액지수(전월비)(%)",1.4
"2016.12","내수출하지수(전월비)(%)",0.7
"2016.12","수입액(전월비)(%)",-0.1
"2016.12","비농림어업취업자수(전월비)(%)",0.2
"2016.12","동행지수 순환변동치",101.1
"2016.12","〔순환변동치 전월차〕(p)",0.2
"2016.12","후행종합지수(2015=100)",104.6
"2016.12","후행종합지수 전월비(%)",0.2
"2016.12","생산자제품재고지수(전월비)(%)",-1.0
"2016.12","소비자물가지수변화율(서비스)(전월차)(%p)",-0.1
"2016.12","소비재수입액(전월비)(%)",0.2
"2016.12","취업자수(전월비)(%)",0.2
"2016.12","CP유통수익률(전월차)(%p)",0.0
"2017.01","선행종합지수(2015=100)",106.6
"2017.01","선행종합지수 전월비(%)",0.5
"2017.01","재고순환지표(전월차)(%p)",3.8
"2017.01","경제심리지수(전월차)(p)",0.0
"2017.01","기계류내수출하지수(선박제외)(전월비)(%)",2.4
"2017.01","건설수주액(전월비)(%)",-11.5
"2017.01","수출입물가비율(전월비)(%)",-0.2
"2017.01","코스피(전월비)(%)",0.4
"2017.01","장단기금리차(전월차)(%p)",0.13
"2017.01","선행지수 순환변동치",100.3
"2017.01","〔순환변동치 전월차〕(p)",0.2
"2017.01","선행지수 전년동월비(%)",4.5
"2017.01","〔전년동월비 전월차〕(%p)",0.2
"2017.01","동행종합지수(2015=100)",106.4
"2017.01","동행종합지수 전월비(%)",0.7
"2017.01","광공업생산지수(전월비)(%)",1.9
"2017.01","서비스업생산지수(도소매업제외)(전월비)(%)",0.4
"2017.01","건설기성액(전월비)(%)",0.4
"2017.01","소매판매액지수(전월비)(%)",-0.2
"2017.01","내수출하지수(전월비)(%)",1.7
"2017.01","수입액(전월비)(%)",0.8
"2017.01","비농림어업취업자수(전월비)(%)",0.1
"2017.01","동행지수 순환변동치",101.6
"2017.01","〔순환변동치 전월차〕(p)",0.5
"2017.01","후행종합지수(2015=100)",104.9
"2017.01","후행종합지수 전월비(%)",0.3
"2017.01","생산자제품재고지수(전월비)(%)",-0.6
"2017.01","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2017.01","소비재수입액(전월비)(%)",0.7
"2017.01","취업자수(전월비)(%)",0.1
"2017.01","CP유통수익률(전월차)(%p)",0.1
"2017.02","선행종합지수(2015=100)",107.2
"2017.02","선행종합지수 전월비(%)",0.6
"2017.02","재고순환지표(전월차)(%p)",1.4
"2017.02","경제심리지수(전월차)(p)",0.7
"2017.02","기계류내수출하지수(선박제외)(전월비)(%)",0.3
"2017.02","건설수주액(전월비)(%)",17.8
"2017.02","수출입물가비율(전월비)(%)",-0.4
"2017.02","코스피(전월비)(%)",1.7
"2017.02","장단기금리차(전월차)(%p)",0.04
"2017.02","선행지수 순환변동치",100.5
"2017.02","〔순환변동치 전월차〕(p)",0.2
"2017.02","선행지수 전년동월비(%)",4.8
"2017.02","〔전년동월비 전월차〕(%p)",0.3
"2017.02","동행종합지수(2015=100)",106.7
"2017.02","동행종합지수 전월비(%)",0.3
"2017.02","광공업생산지수(전월비)(%)",-0.1
"2017.02","서비스업생산지수(도소매업제외)(전월비)(%)",0.3
"2017.02","건설기성액(전월비)(%)",0.1
"2017.02","소매판매액지수(전월비)(%)",0.6
"2017.02","내수출하지수(전월비)(%)",-0.4
"2017.02","수입액(전월비)(%)",0.6
"2017.02","비농림어업취업자수(전월비)(%)",0.2
"2017.02","동행지수 순환변동치",101.6
"2017.02","〔순환변동치 전월차〕(p)",0.0
"2017.02","후행종합지수(2015=100)",105.2
"2017.02","후행종합지수 전월비(%)",0.3
"2017.02","생산자제품재고지수(전월비)(%)",-0.5
"2017.02","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2017.02","소비재수입액(전월비)(%)",-0.1
"2017.02","취업자수(전월비)(%)",0.1
"2017.02","CP유통수익률(전월차)(%p)",0.0
"2017.03","선행종합지수(2015=100)",107.6
"2017.03","선행종합지수 전월비(%)",0.4
"2017.03","재고순환지표(전월차)(%p)",0.4
"2017.03","경제심리지수(전월차)(p)",2.0
"2017.03","기계류내수출하지수(선박제외)(전월비)(%)",0.7
"2017.03","건설수주액(전월비)(%)",-6.6
"2017.03","수출입물가비율(전월비)(%)",0.1
"2017.03","코스피(전월비)(%)",1.9
"2017.03","장단기금리차(전월차)(%p)",0.01
"2017.03","선행지수 순환변동치",100.6
"2017.03","〔순환변동치 전월차〕(p)",0.1
"2017.03","선행지수 전년동월비(%)",4.9
"2017.03","〔전년동월비 전월차〕(%p)",0.1
"2017.03","동행종합지수(2015=100)",107.2
"2017.03","동행종합지수 전월비(%)",0.5
"2017.03","광공업생산지수(전월비)(%)",0.9
"2017.03","서비스업생산지수(도소매업제외)(전월비)(%)",0.3
"2017.03","건설기성액(전월비)(%)",2.0
"2017.03","소매판매액지수(전월비)(%)",-0.4
"2017.03","내수출하지수(전월비)(%)",0.4
"2017.03","수입액(전월비)(%)",1.5
"2017.03","비농림어업취업자수(전월비)(%)",0.1
"2017.03","동행지수 순환변동치",101.9
"2017.03","〔순환변동치 전월차〕(p)",0.3
"2017.03","후행종합지수(2015=100)",105.6
"2017.03","후행종합지수 전월비(%)",0.4
"2017.03","생산자제품재고지수(전월비)(%)",0.4
"2017.03","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2017.03","소비재수입액(전월비)(%)",1.7
"2017.03","취업자수(전월비)(%)",0.1
"2017.03","CP유통수익률(전월차)(%p)",0.0
"2017.04","선행종합지수(2015=100)",108.1
"2017.04","선행종합지수 전월비(%)",0.5
"2017.04","재고순환지표(전월차)(%p)",-2.0
"2017.04","경제심리지수(전월차)(p)",1.2
"2017.04","기계류내수출하지수(선박제외)(전월비)(%)",-0.8
"2017.04","건설수주액(전월비)(%)",13.4
"2017.04","수출입물가비율(전월비)(%)",0.6
"2017.04","코스피(전월비)(%)",1.6
"2017.04","장단기금리차(전월차)(%p)",0.02
"2017.04","선행지수 순환변동치",100.7
"2017.04","〔순환변동치 전월차〕(p)",0.1
"2017.04","선행지수 전년동월비(%)",5.0
"2017.04","〔전년동월비 전월차〕(%p)",0.1
"2017.04","동행종합지수(2015=100)",107.5
"2017.04","동행종합지수 전월비(%)",0.3
"2017.04","광공업생산지수(전월비)(%)",-0.7
"2017.04","서비스업생산지수(도소매업제외)(전월비)(%)",0.1
"2017.04","건설기성액(전월비)(%)",1.7
"2017.04","소매판매액지수(전월비)(%)",0.2
"2017.04","내수출하지수(전월비)(%)",-0.4
"2017.04","수입액(전월비)(%)",0.9
"2017.04","비농림어업취업자수(전월비)(%)",0.2
"2017.04","동행지수 순환변동치",101.9
"2017.04","〔순환변동치 전월차〕(p)",0.0
"2017.04","후행종합지수(2015=100)",105.9
"2017.04","후행종합지수 전월비(%)",0.3
"2017.04","생산자제품재고지수(전월비)(%)",1.0
"2017.04","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2017.04","소비재수입액(전월비)(%)",0.6
"2017.04","취업자수(전월비)(%)",0.2
"2017.04","CP유통수익률(전월차)(%p)",0.0
"2017.05","선행종합지수(2015=100)",108.4
"2017.05","선행종합지수 전월비(%)",0.3
"2017.05","재고순환지표(전월차)(%p)",-2.9
"2017.05","경제심리지수(전월차)(p)",1.0
"2017.05","기계류내수출하지수(선박제외)(전월비)(%)",1.0
